122.35,167.426,206.049,122.961,167.374,206.847,2.517805,591
122.961,167.374,206.847,123.595,167.209,207.608,2.51865,591
123.595,167.209,207.608,124.254,166.965,208.322,2.51948,591
124.254,166.965,208.322,124.921,166.693,209.014,2.520305,591
124.921,166.693,209.014,125.581,166.42,209.708,2.521125,591
125.581,166.42,209.708,126.724,166.099,208.932,2.738465,1
126.724,166.099,208.932,127.811,165.821,208.17,3.139345,1
127.811,165.821,208.17,128.799,165.594,207.425,3.45605,1
128.799,165.594,207.425,129.674,165.407,206.689,3.671405,1
129.674,165.407,206.689,130.446,165.241,205.951,3.799925,1
130.446,165.241,205.951,131.124,165.068,205.193,3.870715,1
131.124,165.068,205.193,131.716,164.834,204.416,3.91063,1
131.716,164.834,204.416,132.258,164.509,203.648,3.936815,1
132.258,164.509,203.648,132.795,164.122,202.909,3.95753,2
132.795,164.122,202.909,133.359,163.72,202.203,3.975895,2
133.359,163.72,202.203,133.976,163.341,201.536,3.992935,3
133.976,163.341,201.536,134.645,163.006,200.9,4.009035,3
135.35,162.716,200.281,136.082,162.47,199.671,4.03925,4
136.082,162.47,199.671,136.83,162.264,199.061,4.053755,4
136.83,162.264,199.061,138.096,162.049,198.835,3.810165,4
138.096,162.049,198.835,139.303,161.873,198.542,3.34647,4
139.303,161.873,198.542,140.411,161.732,198.162,2.979455,4
140.411,161.732,198.162,141.403,161.601,197.697,2.72893,4
141.403,161.601,197.697,142.278,161.461,197.141,2.578345,4
135.881,161.986,197.643,136.339,161.317,195.109,3.194865,5
136.339,161.317,195.109,136.719,160.773,192.74,2.758895,5
136.719,160.773,192.74,137.065,160.313,190.554,2.45339,5
137.065,160.313,190.554,137.402,159.85,188.525,2.259185,6
137.402,159.85,188.525,137.716,159.352,186.581,2.13465,6
137.716,159.352,186.581,137.797,159.229,185.195,2.01116,6
137.797,159.229,185.195,137.838,159.154,183.864,1.876755,7
137.838,159.154,183.864,137.8,159.097,182.626,1.77066,7
137.8,159.097,182.626,137.68,159.013,181.493,1.698645,7
137.68,159.013,181.493,137.507,158.905,180.442,1.655815,7
137.507,158.905,180.442,137.347,158.817,179.437,1.632375,7
137.347,158.817,179.437,137.247,158.762,178.445,1.61928,8
137.247,158.762,178.445,137.176,158.688,177.46,1.61076,8
137.176,158.688,177.46,137.082,158.568,176.479,1.604035,8
137.082,158.568,176.479,136.96,158.44,175.497,1.598055,8
136.96,158.44,175.497,136.832,158.338,174.507,1.59248,8
136.832,158.338,174.507,136.707,158.263,173.51,1.58719,8
136.707,158.263,173.51,136.58,158.213,172.508,1.582135,8
136.58,158.213,172.508,136.435,158.206,171.508,1.577275,8
136.435,158.206,171.508,136.268,158.273,170.512,1.57257,9
136.268,158.273,170.512,136.087,158.412,169.525,1.56796,9
136.087,158.412,169.525,135.83,158.951,168.049,1.52714,9
135.83,158.951,168.049,135.909,159.108,168.02,1.34916,9
135.909,159.108,168.02,135.977,159.226,167.931,1.0918315,9
135.977,159.226,167.931,136.01,159.294,167.791,0.8894855,9
136.01,159.294,167.791,136.01,159.336,167.639,0.7531795,9
136.01,159.336,167.639,135.996,159.374,167.496,0.6732215,9
135.996,159.374,167.496,135.974,159.415,167.362,0.6304735,9
135.974,159.415,167.362,135.942,159.457,167.234,0.60739,9
135.942,159.457,167.234,135.901,159.487,167.107,0.5928665,9
135.901,159.487,167.107,135.846,159.495,166.986,0.581628,9
135.846,159.495,166.986,135.765,159.491,166.879,0.57172,9
136.435,158.206,171.508,136.032,158.052,171.453,1.418705,10
136.032,158.052,171.453,135.641,157.938,171.431,1.1296785,10
135.641,157.938,171.431,135.289,157.844,171.412,0.900298,10
135.289,157.844,171.412,134.995,157.749,171.345,0.742945,10
134.995,157.749,171.345,134.756,157.692,171.216,0.647597,10
134.756,157.692,171.216,134.554,157.697,171.049,0.593746,11
134.554,157.697,171.049,134.358,157.725,170.886,0.562256,11
134.358,157.725,170.886,134.145,157.737,170.754,0.540747,11
134.145,157.737,170.754,133.918,157.718,170.648,0.5231045,11
133.918,157.718,170.648,133.684,157.676,170.567,0.506835,11
137.347,158.817,179.437,137.051,158.824,179.271,1.4411,12
137.051,158.824,179.271,136.761,158.843,179.127,1.102457,12
136.761,158.843,179.127,136.477,158.87,179.023,0.8341135,12
136.477,158.87,179.023,136.214,158.901,178.929,0.6505255,12
136.214,158.901,178.929,135.977,158.933,178.813,0.539739,12
135.977,158.933,178.813,135.747,158.964,178.704,0.477562,12
135.747,158.964,178.704,135.521,159.001,178.603,0.441565,12
135.521,159.001,178.603,135.305,159.047,178.495,0.417358,12
135.305,159.047,178.495,135.09,159.111,178.405,0.3979425,12
135.09,159.111,178.405,134.872,159.196,178.354,0.380578,12
134.872,159.196,178.354,134.649,159.286,178.326,0.364265,12
134.649,159.286,178.326,134.026,159.269,178.371,0.3655545,13
134.026,159.269,178.371,133.421,159.378,178.182,0.342285,13
137.065,160.313,190.554,136.396,160.109,190.359,2.11216,14
136.396,160.109,190.359,135.795,159.871,190.134,1.704755,14
135.795,159.871,190.134,135.31,159.598,189.86,1.384615,14
135.31,159.598,189.86,134.943,159.311,189.537,1.169295,14
134.943,159.311,189.537,134.636,159.037,189.199,1.0434185,14
134.636,159.037,189.199,134.326,158.818,188.863,0.9765945,14
134.326,158.818,188.863,133.997,158.662,188.522,0.94094,14
133.997,158.662,188.522,133.663,158.529,188.18,0.918806,14
133.663,158.529,188.18,133.328,158.391,187.844,0.9018075,14
133.328,158.391,187.844,132.978,158.25,187.528,0.886838,14
132.978,158.25,187.528,132.597,158.104,187.249,0.872937,14
132.597,158.104,187.249,132.195,157.963,186.988,0.8598,14
132.195,157.963,186.988,131.795,157.828,186.713,0.84729,14
131.795,157.828,186.713,131.413,157.669,186.424,0.8353235,14
131.413,157.669,186.424,131.06,157.446,186.141,0.8238415,14
131.06,157.446,186.141,130.739,157.18,185.857,0.8127965,14
130.739,157.18,185.857,130.42,156.932,185.559,0.8021435,14
130.42,156.932,185.559,130.079,156.714,185.262,0.7918345,14
130.079,156.714,185.262,129.731,156.503,184.968,0.781822,14
129.731,156.503,184.968,129.384,156.297,184.667,0.7720645,14
129.384,156.297,184.667,129.044,156.092,184.356,0.7625295,14
129.044,156.092,184.356,128.721,155.86,184.046,0.753187,14
128.721,155.86,184.046,128.416,155.597,183.74,0.744001,14
128.416,155.597,183.74,127.827,155.145,183.498,0.7043555,15
127.827,155.145,183.498,127.279,154.697,183.304,0.6393905,15
127.279,154.697,183.304,126.829,154.259,183.108,0.5877355,16
126.829,154.259,183.108,126.48,153.835,182.898,0.552161,16
126.48,153.835,182.898,126.209,153.419,182.708,0.530442,16
126.209,153.419,182.708,126.041,152.995,182.52,0.518007,16
126.041,152.995,182.52,125.974,152.565,182.304,0.510577,16
125.974,152.565,182.304,125.958,152.14,182.061,0.505366,16
125.958,152.14,182.061,125.957,151.718,181.809,0.5009715,16
127.279,154.697,183.304,127.865,154.183,183.397,0.592002,17
127.865,154.183,183.397,128.404,153.673,183.45,0.559149,17
128.404,153.673,183.45,128.919,153.221,183.437,0.531505,17
128.919,153.221,183.437,129.423,152.823,183.351,0.509038,17
145.346,159.697,193.704,145.886,159.125,193.071,2.34309,18
145.886,159.125,193.071,146.396,158.533,192.428,2.32239,18
146.396,158.533,192.428,146.856,157.909,191.774,2.302265,19
146.856,157.909,191.774,146.93,158.049,191.931,2.112445,19
146.93,158.049,191.931,147.043,158.163,192.064,1.780115,19
147.043,158.163,192.064,147.18,158.246,192.17,1.51766,19
147.18,158.246,192.17,147.317,158.303,192.253,1.339345,19
147.317,158.303,192.253,147.445,158.347,192.322,1.233125,19
147.445,158.347,192.322,147.566,158.386,192.381,1.174825,19
147.566,158.386,192.381,147.683,158.424,192.433,1.14211,19
147.683,158.424,192.433,147.801,158.459,192.482,1.120715,19
147.801,158.459,192.482,147.923,158.493,192.527,1.10378,19
147.923,158.493,192.527,148.052,158.522,192.559,1.088715,19
148.052,158.522,192.559,148.187,158.539,192.578,1.07469,19
148.187,158.539,192.578,148.324,158.545,192.588,1.061425,19
148.324,158.545,192.588,148.459,158.551,192.59,1.048745,19
148.459,158.551,192.59,148.591,158.564,192.587,1.0365,19
146.639,157.385,191.144,146.888,156.33,189.938,1.99448,20
146.888,156.33,189.938,147.148,155.42,188.859,1.829785,20
147.148,155.42,188.859,147.428,154.654,187.913,1.71557,20
147.428,154.654,187.913,147.745,153.98,187.093,1.644915,20
147.745,153.98,187.093,148.096,153.361,186.352,1.603335,20
148.096,153.361,186.352,148.455,152.777,185.633,1.576755,20
148.455,152.777,185.633,148.318,152.626,184.914,1.52528,21
148.318,152.626,184.914,148.167,152.536,184.229,1.45039,21
148.167,152.536,184.229,148.045,152.499,183.597,1.39058,21
148.045,152.499,183.597,147.979,152.477,183.017,1.34902,22
147.979,152.477,183.017,147.905,152.429,182.488,1.32321,22
147.905,152.429,182.488,147.768,152.352,182.003,1.307925,22
147.768,152.352,182.003,147.592,152.276,181.541,1.29807,23
147.592,152.276,181.541,147.358,152.306,180.83,1.249415,23
147.358,152.306,180.83,147.144,152.323,180.153,1.167245,23
147.144,152.323,180.153,146.981,152.294,179.528,1.102615,23
146.981,152.294,179.528,146.881,152.208,178.958,1.05907,23
146.881,152.208,178.958,146.802,152.114,178.432,1.03353,23
146.802,152.114,178.432,146.69,152.066,177.936,1.01989,23
146.69,152.066,177.936,146.567,152.052,177.45,1.01255,23
146.567,152.052,177.45,146.478,152.035,176.96,1.00795,23
146.478,152.035,176.96,146.398,151.999,176.47,1.004395,23
146.398,151.999,176.47,146.276,151.975,175.989,1.0012535,23
146.276,151.975,175.989,146.149,151.994,175.507,0.9983305,23
146.149,151.994,175.507,146.074,152.025,175.015,0.99557,23
146.074,152.025,175.015,146.045,152.042,174.519,0.992944,23
146.045,152.042,174.519,146.049,152.063,174.024,0.990435,23
146.049,152.063,174.024,146.058,152.108,173.532,0.988029,23
146.058,152.108,173.532,146.067,152.183,173.045,0.985713,23
146.067,152.183,173.045,146.099,152.277,172.56,0.983477,23
146.099,152.277,172.56,146.146,152.373,172.073,0.981312,23
146.146,152.373,172.073,146.207,152.435,171.581,0.9792085,23
146.207,152.435,171.581,146.291,152.433,171.086,0.9771555,592
146.291,152.433,171.086,146.382,152.377,170.591,0.975141,592
146.382,152.377,170.591,146.472,152.297,170.097,0.973151,592
146.472,152.297,170.097,146.492,152.238,169.746,1.018625,592
146.492,152.238,169.746,146.507,152.186,169.409,1.10463,592
146.507,152.186,169.409,146.518,152.142,169.096,1.17294,592
146.518,152.142,169.096,146.531,152.1,168.806,1.21989,592
146.531,152.1,168.806,146.552,152.06,168.535,1.24846,592
146.552,152.06,168.535,146.594,152.037,168.277,1.264725,592
146.594,152.037,168.277,146.67,152.042,168.03,1.27435,592
146.67,152.042,168.03,146.771,152.064,167.794,1.28099,592
146.771,152.064,167.794,146.889,152.089,167.567,1.28645,592
146.889,152.089,167.567,147.024,152.107,167.349,1.29148,592
147.024,152.107,167.349,147.707,151.914,167.057,1.26224,592
147.707,151.914,167.057,148.335,151.707,166.756,1.20367,592
148.335,151.707,166.756,148.878,151.517,166.432,1.157415,592
148.878,151.517,166.432,149.32,151.362,166.067,1.125985,592
149.32,151.362,166.067,149.655,151.241,165.658,1.10726,592
149.655,151.241,165.658,149.903,151.168,165.213,1.09698,592
149.903,151.168,165.213,150.108,151.138,164.754,1.091205,592
150.108,151.138,164.754,150.317,151.125,164.306,1.087425,592
150.317,151.125,164.306,150.549,151.119,163.874,1.08444,592
150.549,151.119,163.874,150.791,151.122,163.451,1.08179,592
150.791,151.122,163.451,151.024,151.159,163.027,1.07932,592
151.024,151.159,163.027,151.233,151.252,162.595,1.07698,592
151.233,151.252,162.595,151.428,151.379,162.156,1.07474,592
151.428,151.379,162.156,151.63,151.494,161.713,1.072565,592
151.63,151.494,161.713,151.853,151.564,161.268,1.070435,592
125.581,166.42,209.708,125.364,166.145,211.426,2.476635,24
125.364,166.145,211.426,125.27,165.947,212.669,2.42555,24
125.27,165.947,212.669,125.309,165.788,213.672,2.417235,25
125.309,165.788,213.672,125.443,165.655,214.673,2.41342,25
125.443,165.655,214.673,125.617,165.555,215.674,2.410285,25
125.617,165.555,215.674,125.819,165.483,216.672,2.40756,25
125.819,165.483,216.672,126.106,165.438,217.649,2.40512,25
126.106,165.438,217.649,126.488,165.416,218.596,2.402885,25
126.488,165.416,218.596,126.832,165.997,220.355,2.951685,25
126.832,165.997,220.355,127.164,166.393,221.541,3.61593,25
127.164,166.393,221.541,127.481,166.609,222.475,3.76851,26
127.481,166.609,222.475,127.769,166.76,223.443,3.83743,26
127.769,166.76,223.443,128.763,166.002,225.354,4.98733,27
128.763,166.002,225.354,129.259,165.664,226.631,6.348895,27
129.259,165.664,226.631,129.421,165.707,227.584,6.663575,27
129.421,165.707,227.584,132.239,163.59,230.8,5.299745,28
132.239,163.59,230.8,134.14,162.174,232.478,3.49588,28
134.14,162.174,232.478,135.441,160.872,233.304,3.01717,28
135.441,160.872,233.304,139.193,157.656,235.657,3.26692,28
139.193,157.656,235.657,141.158,155.539,236.843,3.65568,28
141.158,155.539,236.843,142.275,153.913,237.255,3.69164,28
142.275,153.913,237.255,143.335,152.241,237.702,3.70608,593
143.335,152.241,237.702,144.391,150.657,238.358,3.71819,593
144.391,150.657,238.358,145.626,149.186,238.919,3.72877,593
145.626,149.186,238.919,146.875,147.66,239.312,3.73832,593
146.875,147.66,239.312,147.95,146.022,239.808,3.74715,593
147.95,146.022,239.808,149.06,144.448,240.441,3.755405,593
149.06,144.448,240.441,150.252,142.94,241.024,3.76313,593
150.252,142.94,241.024,151.261,141.318,241.567,3.77036,593
151.261,141.318,241.567,152.109,139.627,242.261,3.77725,593
152.109,139.627,242.261,153.047,138.055,243.137,3.78391,593
153.047,138.055,243.137,154.065,136.541,244.008,3.79031,593
154.065,136.541,244.008,155.05,134.935,244.705,3.796435,593
155.05,134.935,244.705,156.123,133.303,245.193,3.80233,594
156.123,133.303,245.193,157.223,131.675,245.627,3.808035,594
157.223,131.675,245.627,158.114,129.979,246.24,3.813565,594
158.114,129.979,246.24,158.979,128.319,247.013,3.818955,594
158.979,128.319,247.013,160.074,126.797,247.775,3.82421,594
160.074,126.797,247.775,161.131,125.268,248.533,3.829305,594
161.131,125.268,248.533,161.97,123.614,249.263,3.83424,594
161.97,123.614,249.263,162.834,121.908,249.827,3.83904,594
162.834,121.908,249.827,163.662,120.191,250.39,3.843725,594
163.662,120.191,250.39,164.452,118.479,251.033,3.848315,594
164.452,118.479,251.033,165.338,116.77,251.611,3.852835,594
165.338,116.77,251.611,166.173,115.029,252.215,3.8573,595
166.173,115.029,252.215,166.872,113.258,252.898,3.861695,595
